SPACECRAFT DATE/TIME ,   adcs_main ADRW1MTRT,   adcs_main ADRW2MTRT,   adcs_main ADRW3MTRT,   adcs_main ADRW4MTRT
        UTC          ,                     C,                     C,                     C,                     C
  04/08/13 02:23:01.0,   3.2164166616862E+01,   1.6921227715389E+02,   2.0028681977059E+01,   1.7351678275818E+01
  04/08/13 02:28:01.0,   3.2178716553850E+01,   1.6925248359091E+02,   2.0004590143717E+01,   1.7404395857832E+01
  04/08/13 02:33:01.0,   3.2176004913098E+01,   1.6915196749835E+02,   1.9990301409455E+01,   1.7357727153167E+01
  04/08/13 02:38:01.0,   3.2152818921453E+01,   1.6923290940447E+02,   2.0039116754658E+01,   1.7404342539889E+01
  04/08/13 02:43:01.0,   3.2164180459103E+01,   1.6921227715389E+02,   1.9975518673418E+01,   1.7360644349023E+01
  04/08/13 02:48:01.0,   3.2144184375097E+01,   1.6925248359091E+02,   2.0030485015377E+01,   1.7377713070001E+01
  04/08/13 02:53:01.0,   3.2128713459115E+01,   1.6921227715389E+02,   2.0058218377595E+01,   1.7379087446593E+01
  04/08/13 02:58:01.0,   3.2152811438067E+01,   1.6921333521802E+02,   2.0053468260758E+01,   1.7398500772804E+01
  04/08/13 03:03:01.0,   3.2155292538920E+01,   1.6925248359091E+02,   2.0058229707747E+01,   1.7397310202521E+01
  04/08/13 03:08:01.0,   3.2141304189257E+01,   1.6925248359091E+02,   2.0036183934676E+01,   1.7445878232126E+01
  04/08/13 03:13:01.0,   3.2143492780856E+01,   1.6923238037240E+02,   2.0022828469312E+01,   1.7427805565910E+01
  04/08/13 03:18:01.0,   3.2147064529159E+01,   1.6923290940447E+02,   2.0039020997248E+01,   1.7431098033527E+01
  04/08/13 03:23:01.0,   3.2110986872968E+01,   1.6923238037240E+02,   2.0046416534606E+01,   1.7421685030752E+01
  04/08/13 03:28:01.0,   3.2167215402910E+01,   1.6923290940447E+02,   2.0076466201652E+01,   1.7448742633197E+01
  04/08/13 03:33:01.0,   3.2143480449563E+01,   1.6923238037240E+02,   2.0046391081730E+01,   1.7467322802791E+01
  04/08/13 03:38:01.0,   3.2164336650251E+01,   1.6923290940447E+02,   2.0093683146500E+01,   1.7466577080942E+01
  04/08/13 03:43:01.0,   3.2152360741929E+01,   1.6925248359091E+02,   2.0075909507486E+01,   1.7488666179090E+01
