SPACECRAFT DATE/TIME ,   adcs_main ADRW1MTRT,   adcs_main ADRW2MTRT,   adcs_main ADRW3MTRT,   adcs_main ADRW4MTRT
        UTC          ,                     C,                     C,                     C,                     C
  09/14/12 05:49:24.0,   3.1365801723074E+01,   1.6925248359091E+02,   1.9935589906128E+01,   2.1845814511448E+01
  09/14/12 05:54:24.0,   3.1373536168395E+01,   1.6925248359091E+02,   1.9966705047437E+01,   2.1849108841985E+01
  09/14/12 05:59:24.0,   3.1380130544139E+01,   1.6925248359091E+02,   1.9952874391564E+01,   2.1820267826555E+01
  09/14/12 06:04:24.0,   3.1352934322443E+01,   1.6923238037240E+02,   1.9954870286398E+01,   2.1808318311972E+01
  09/14/12 06:09:24.0,   3.1339989541587E+01,   1.6925248359091E+02,   1.9915483374325E+01,   2.1806072958743E+01
  09/14/12 06:14:24.0,   3.1382384079735E+01,   1.6925248359091E+02,   1.9963751240610E+01,   2.1814139667403E+01
  09/14/12 06:19:24.0,   3.1351461498385E+01,   1.6925248359091E+02,   1.9921224648990E+01,   2.1783380266420E+01
  09/14/12 06:24:24.0,   3.1326436269347E+01,   1.6925248359091E+02,   1.9934211972398E+01,   2.1802451231489E+01
  09/14/12 06:29:24.0,   3.1351461477422E+01,   1.6925248359091E+02,   1.9898149254733E+01,   2.1814586639774E+01
  09/14/12 06:34:24.0,   3.1347048400219E+01,   1.6925248359091E+02,   1.9883959055355E+01,   2.1790805754127E+01
  09/14/12 06:39:24.0,   3.1334258607993E+01,   1.6925248359091E+02,   1.9898225182703E+01,   2.1800409278632E+01
  09/14/12 06:44:24.0,   3.1311717268350E+01,   1.6925248359091E+02,   1.9886897506667E+01,   2.1808316623982E+01
  09/14/12 06:49:24.0,   3.1296993135239E+01,   1.6925248359091E+02,   1.9869425857128E+01,   2.1783370337768E+01
  09/14/12 06:54:24.0,   3.1344105482604E+01,   1.6925248359091E+02,   1.9860313520604E+01,   2.1764572515001E+01
  09/14/12 06:59:24.0,   3.1308455034284E+01,   1.6925248359091E+02,   1.9903966538910E+01,   2.1740769559219E+01
  09/14/12 07:04:24.0,   3.1308766989487E+01,   1.6925248359091E+02,   1.9827769553691E+01,   2.1752904482537E+01
  09/14/12 07:09:24.0,   3.1299852890126E+01,   1.6925248359091E+02,   1.9820500819698E+01,   2.1718048389927E+01
  09/14/12 07:14:24.0,   3.1311721671222E+01,   1.6925248359091E+02,   1.9804115150978E+01,   2.1741247110693E+01
  09/14/12 07:19:24.0,   3.1325660751611E+01,   1.6925248359091E+02,   1.9823359628415E+01,   2.1729428371143E+01
  09/14/12 07:24:24.0,   3.1308769936294E+01,   1.6925248359091E+02,   1.9854407965711E+01,   2.1758748117661E+01
  09/14/12 07:29:24.0,   3.1288395278857E+01,   1.6925248359091E+02,   1.9831989367005E+01,   2.1732263836311E+01
  09/14/12 07:34:24.0,   3.1302882600712E+01,   1.6925248359091E+02,   1.9845524885254E+01,   2.1714993070922E+01
