SPACECRAFT DATE/TIME ,   adcs_main ADRW1TRQF,   adcs_main ADRW2TRQF,   adcs_main ADRW3TRQF,   adcs_main ADRW4TRQF
        UTC          ,                    DN,                    DN,                    DN,                    DN
  08/29/12 13:56:04.0,   6.7435731180012E-03,   0.0000000000000E+00,  -5.9482692740858E-03,   2.9217748197953E-03
  08/29/12 14:01:04.0,   6.7617713816856E-03,   0.0000000000000E+00,  -5.9644317156390E-03,   2.9192921264391E-03
  08/29/12 14:06:04.0,   6.7652720026672E-03,   0.0000000000000E+00,  -5.9699681461663E-03,   2.9208313963200E-03
  08/29/12 14:11:04.0,   6.7792247343612E-03,   0.0000000000000E+00,  -5.9873965372773E-03,   2.9192921264391E-03
  08/29/12 14:16:04.0,   6.7926311890620E-03,   0.0000000000000E+00,  -5.9944969929151E-03,   2.9161142789432E-03
  08/29/12 14:21:04.0,   6.8058639666752E-03,   0.0000000000000E+00,  -6.0103613956782E-03,   2.9128619996635E-03
  08/29/12 14:26:04.0,   6.8143297842628E-03,   0.0000000000000E+00,  -6.0209126740291E-03,   2.9104537380910E-03
  08/29/12 14:31:04.0,   6.8260728455100E-03,   0.0000000000000E+00,  -6.0314888771819E-03,   2.9119433541047E-03
  08/29/12 14:36:04.0,   6.8388586310116E-03,   0.0000000000000E+00,  -6.0482718981802E-03,   2.9095103146156E-03
  08/29/12 14:41:04.0,   6.8508749092488E-03,   0.0000000000000E+00,  -6.0618026672225E-03,   2.9101061610211E-03
  08/29/12 14:46:04.0,   6.8615009076893E-03,   0.0000000000000E+00,  -6.0699707828462E-03,   2.9085668911402E-03
  08/29/12 14:51:04.0,   6.8683283599584E-03,   0.0000000000000E+00,  -6.0829304060654E-03,   2.9045945817703E-03
  08/29/12 14:56:04.0,   6.8803694527093E-03,   0.0000000000000E+00,  -6.0916694283888E-03,   2.9047931972388E-03
  08/29/12 15:01:04.0,   6.8977233635164E-03,   0.0000000000000E+00,  -6.1049765760177E-03,   2.9009201956031E-03
  08/29/12 15:06:04.0,   6.9001813268138E-03,   0.0000000000000E+00,  -6.1237457132823E-03,   2.9010195536791E-03
